latitude,era5_elevation_m,era5_land_elevation_m,era5_pressure_hpa,era5_land_pressure_hpa,era5_altitude_m,era5_land_altitude_m,elevation_difference_m,pressure_difference_hpa,altitude_difference_m,expected_pressure_difference_hpa,era5_land_available
35.66610738255034,182.8374083676547,221.33483496571773,992.2266233221478,985.3241233221471,565.0530144245988,542.185015878098,38.49742659806304,-6.902500000000714,-22.867998546500758,-4.362959785064945,True
35.671140939597315,179.8745959636496,222.19587114721259,992.5813884228187,985.0638884228183,565.2085138991116,540.6807393602096,42.32127518356299,-7.517500000000382,-24.52777453890201,-4.798534295016051,True
35.67617449664429,176.9117835596445,223.0569073287074,992.9361535234898,984.8036535234895,565.362501463226,539.1764896671839,46.145123769062906,-8.132500000000277,-26.186011796042067,-5.234509232935699,True
35.68120805369127,173.94897115563944,223.91794351020226,993.2909186241609,984.5434186241607,565.5149779670585,537.6722667292408,49.96897235456282,-8.747500000000173,-27.84271123781764,-5.670884723594164,True
35.68624161073826,170.98615875163017,224.77897969169828,993.6456837248323,984.2831837248315,565.6659442598955,536.1680704765556,53.79282094006811,-9.362500000000864,-29.497873783339855,-6.10766089181418,True
35.691275167785236,168.02334634762508,225.64001587319314,994.0004488255034,984.0229488255027,565.8154011902395,534.6639008392033,57.61666952556806,-9.97750000000076,-31.151500351036248,-6.544837862468506,True
35.696308724832214,165.06053394362,226.50105205468796,994.3552139261744,983.7627139261739,565.963349605755,533.1597577472168,61.44051811106797,-10.592500000000541,-32.8035918585382,-6.9824157604836286,True
35.70134228187919,162.09772153961492,227.04173465488185,994.7099790268455,983.6340226510071,566.1097903532949,532.5139418800156,64.94401311526693,-11.075956375838473,-33.59584847327926,-7.3839648358655765,True
35.70637583892618,159.13490913560565,226.7014449065062,995.0647441275171,983.8670763422825,566.254724278923,534.2279284067306,67.56653577090054,-11.197667785234557,-32.02679587219245,-7.685651982044174,True
35.711409395973156,156.1720967316006,226.361155158131,995.4195092281881,984.1001300335577,566.3981522278604,535.9410714333676,70.18905842653041,-11.319379194630415,-30.457080794492754,-7.987612582101082,True
35.716442953020135,153.2092843275955,226.02086540975577,995.7742743288591,984.3331837248328,566.5400750445311,537.6533712589144,72.81158108216027,-11.441090604026272,-28.88670378561676,-8.289846718604748,True
35.72147651006711,150.24647192359043,225.68057566138057,996.12903942953,984.5662374161079,566.6804935725695,539.364828182215,75.43410373779014,-11.562802013422129,-27.315665390354525,-8.592354474156435,True
35.72651006711409,147.28365951958534,225.34028591300537,996.4838045302012,984.7992911073829,566.8194086547751,541.0754425018874,78.05662639342003,-11.684513422818213,-25.74396615288765,-8.895135931390675,True
35.73154362416108,144.32084711557607,224.99999616462972,996.8385696308727,985.0323447986583,566.9568211331504,542.7852145163849,80.67914904905365,-11.806224832214411,-24.171606616765416,-9.19819117297569,True
35.736577181208055,141.35803471157098,224.65970641625452,997.1933347315437,985.2653984899334,567.0927318489064,544.4941445239767,83.30167170468354,-11.927936241610269,-22.598587324929667,-9.501520281611729,True
35.741610738255034,138.39522230756592,224.3194166678793,997.5480998322148,985.4984521812086,567.2271416424185,546.2022328227256,85.92419436031338,-12.04964765100624,-21.024908819692882,-9.805123340033619,True
35.74664429530201,135.43240990356082,223.9791269195041,997.9028649328859,985.7315058724837,567.3600513532938,547.9094797105301,88.54671701594327,-12.17135906040221,-19.450571642763634,-10.109000431009111,True
35.75167785234899,132.9768357395151,223.6388371711289,998.1978984899329,985.9645595637588,567.4765033900991,549.6158854850939,90.66200143161379,-12.233338926174042,-17.860617905005142,-10.354529330360187,True
35.756711409395976,131.53573805538826,223.2985474227532,998.3734689597317,986.1976132550342,567.5622753193129,551.3214504439358,91.76280936736492,-12.175855704697483,-16.240824875377143,-10.48294840532844,True
35.761744966442954,130.09464037126344,222.958257674378,998.5490394295302,986.4306669463092,567.6476518505192,553.0261748843805,92.86361730311455,-12.118372483221037,-14.621476966138744,-10.611432596326935,True
35.76677852348993,128.6535426871386,222.6179679260028,998.7246098993288,986.6637206375843,567.7326330912637,554.7300591035771,93.96442523886418,-12.060889261744478,-13.00257398768656,-10.739981919240096,True
35.77181208053691,127.21244500301378,222.2776781776276,998.9001803691275,986.8967743288595,567.8172191490489,556.4331033984909,95.06523317461381,-12.003406040268032,-11.384115750558067,-10.86859638995733,True
35.77684563758389,125.77134731888896,221.9373884292524,999.0757508389261,987.1298280201346,567.9014101313301,558.1353080658921,96.16604111036344,-11.945922818791473,-9.766102065437963,-10.997276024373216,True
35.781879194630875,124.3302496347621,221.5970986808767,999.2513213087249,987.36288171141,567.9852061454841,559.8366734023865,97.26684904611461,-11.888439597314914,-8.148532743097576,-11.126020838387682,True
35.78691275167785,122.88915195063728,221.2568089325015,999.4268917785236,987.5959354026851,568.0686072988777,561.5371997043665,98.36765698186423,-11.830956375838468,-6.531407594511279,-11.25483084790529,True
35.79194630872483,121.44805426651244,220.91651918412632,999.6024622483221,987.8289890939601,568.1516136987949,563.2368872680487,99.46846491761387,-11.773473154362023,-4.914726430746214,-11.383706068836316,True
35.79697986577181,120.00695658238763,220.57622943575112,999.7780327181207,988.0620427852352,568.2342254524752,564.9357363894865,100.56927285336349,-11.715989932885464,-3.2984890629887786,-11.512646517096039,True
35.80201342281879,118.56585889826279,217.74460625683832,999.9536031879194,988.5071098993299,568.3164426671322,566.0341459640853,99.17874735857554,-11.446493288589522,-2.2822967030468817,-11.35631144643262,True
35.807046979865774,117.12476121413594,211.17598293213192,1000.1291736577182,989.2701971476528,568.3982654498903,566.2292227812237,94.05122171799597,-10.858976510065418,-2.169042668666634,-10.771786993404259,True
35.81208053691275,115.68366353001113,204.60735960743477,1000.3047441275168,990.0332843959748,568.4796939078543,566.419049008857,88.92369607742364,-10.271459731541995,-2.0606448989973387,-10.186979903701433,True
35.81711409395973,114.24256584588629,198.03873628273766,1000.4803145973154,990.7963716442966,568.5607281480764,566.6036315051781,83.79617043685137,-9.6839429530188,-1.9570966428982501,-9.601890121878963,True
35.82214765100671,112.80146816176148,191.47011295804052,1000.655885067114,991.5594588926185,568.6413682775337,566.7829771138631,78.66864479627904,-9.096426174495491,-1.8583911636706034,-9.016517592477982,True
35.827181208053695,111.36037047763462,184.9014896333341,1000.8314555369128,992.3225461409415,568.721614403176,566.9570926640762,73.54111915569949,-8.508909395971273,-1.7645217390997914,-8.430862260024295,True
35.83221476510067,109.9192727935098,178.332866308637,1001.0070260067115,993.0856333892635,568.8014666319121,567.1259849705125,68.41359351512719,-7.921392617447964,-1.6754816613996582,-7.84492406903168,True
35.83724832214765,108.47817510938498,171.76424298393985,1001.1825964765101,993.8487206375853,568.8809250705584,567.2896608334382,63.286067874554874,-7.333875838924769,-1.5912642371201855,-7.2587029639969085,True
35.84228187919463,107.03707742526016,165.1956196592427,1001.3581669463086,994.6118078859073,568.9599898259277,567.4481270387739,58.158542233982544,-6.746359060401346,-1.5118627871537456,-6.672198889403058,True
35.84731543624161,105.59597974113532,158.62699633454557,1001.5337374161073,995.3748951342292,569.0386610047655,567.6013903580587,53.03101659341024,-6.158842281878151,-1.4372706467067928,-6.085411789718691,True
35.852348993288594,104.15488205700846,152.0583730098392,1001.7093078859061,996.1379823825522,569.1169387137595,567.749457548568,47.90349095283072,-5.571325503353933,-1.3674811651915206,-5.498341609396996,True
35.85738255033557,102.71378437288365,145.48974968514204,1001.8848783557047,996.9010696308741,569.1948230595469,567.892335353305,42.77596531225839,-4.983808724830624,-1.302487706241891,-4.910988292879109,True
